gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast
Pocillopora_acuta_KBHIv2___TS.g1815.t1,29.2700842,-2.114784419,0.154034268,-9.931698551,3.03E-23,9.60E-22,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___TS.g29088.t1,21.16974168,-2.11913437,0.156828025,-9.782510922,1.34E-22,4.11E-21,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___TS.g30624.t1,17.47992595,-2.124145218,0.257212255,-5.984095588,2.18E-09,3.70E-08,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g12018.t1,505.3263059,-2.129113605,0.341449548,-4.522340452,6.12E-06,7.87E-05,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g20441.t2,38.08418772,-2.139128921,0.155747785,-9.978738498,1.89E-23,6.07E-22,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g2681.t1,65.99794068,-2.143986133,0.263178678,-5.923821962,3.15E-09,5.29E-08,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___TS.g21175.t1,69.4900131,-2.147723356,0.12782336,-12.22594099,2.26E-34,9.77E-33,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g7288.t1,18.33573592,-2.14948551,0.21261927,-7.358331218,1.86E-13,3.95E-12,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g9709.t1,21.69266286,-2.160492967,0.227158726,-6.935813091,4.04E-12,8.10E-11,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g20160.t1,264.4158039,-2.160907202,0.314952571,-5.003752463,5.62E-07,8.01E-06,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g6088.t1,11.4416183,-2.161340255,0.248408024,-6.345921233,2.21E-10,4.04E-09,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g6352.t1,43.26459348,-2.161894287,0.177773744,-8.870442578,7.29E-19,1.93E-17,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g13339.t1,317.4237226,-2.162563354,0.273730223,-5.763341869,8.25E-09,1.35E-07,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g750.t1,19.77413532,-2.17049588,0.280026878,-5.6620757,1.50E-08,2.41E-07,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g9381.t1,66.44988199,-2.171101446,0.163370415,-9.708850582,2.76E-22,8.37E-21,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g6196.t1,337.9413398,-2.172369178,0.107511334,-14.76501708,2.46E-49,1.65E-47,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g20376.t1b,167.2946939,-2.173305051,0.103485641,-15.34843419,3.63E-53,2.80E-51,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g6290.t1,68.02202505,-2.174063033,0.103337401,-15.37778697,2.31E-53,1.79E-51,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g10799.t1b,92.34808888,-2.195180259,0.228459512,-7.048153728,1.81E-12,3.71E-11,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g876.t1,350.8038834,-2.195985335,0.096315038,-16.72659715,8.39E-63,8.82E-61,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g31165.t1,18.74383381,-2.196661238,0.311600478,-5.172324342,2.31E-07,3.39E-06,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g1409.t1a,33.4400055,-2.205475409,0.184259963,-8.794709845,1.43E-18,3.73E-17,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g6719.t1,211.6250559,-2.206310344,0.266840347,-6.076097037,1.23E-09,2.12E-08,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g29878.t1,181.9599743,-2.20849149,0.096522826,-16.82015606,1.74E-63,1.86E-61,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g20383.t1,107.7542361,-2.209899198,0.535028155,-3.037105025,0.002388622,0.022309706,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g23069.t1a,16.51573317,-2.212818395,0.213808906,-7.61360189,2.67E-14,5.88E-13,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g6089.t1,30.59766596,-2.214852794,0.128309653,-12.70278782,5.71E-37,2.68E-35,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g14118.t1,365.0765397,-2.229809933,0.304174224,-5.407583223,6.39E-08,9.81E-07,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___TS.g24489.t1,23.77329891,-2.238993646,0.303740661,-5.445537455,5.16E-08,8.00E-07,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g20482.t1,131.3076261,-2.242288821,0.093280951,-17.7670392,1.27E-70,1.64E-68,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g8551.t1,63.59407619,-2.24467739,0.177993879,-9.324561627,1.11E-20,3.18E-19,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g19413.t1,48.84832454,-2.247196393,0.43914876,-3.785127149,0.00015363,0.001711987,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g21926.t1,14.93695427,-2.24740269,0.34690903,-4.792150237,1.65E-06,2.26E-05,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g4186.t1a,70.0713051,-2.253235432,0.170113841,-9.806803029,1.05E-22,3.25E-21,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___TS.g28195.t1,157.7043368,-2.255814671,0.109138081,-15.30952497,6.60E-53,5.02E-51,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g901.t1,39.16045656,-2.258071975,0.171551619,-9.752804918,1.79E-22,5.46E-21,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g21392.t1,30.69145146,-2.279753341,0.510801408,-3.317905578,0.000906951,0.009025842,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g24341.t1,74.197643,-2.285891296,0.087009789,-19.5487062,4.23E-85,7.92E-83,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g23193.t1,36.25102955,-2.286964088,0.125223931,-13.59166389,4.49E-42,2.40E-40,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g17137.t1,19.20842256,-2.294905308,0.231482855,-7.386909107,1.50E-13,3.21E-12,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g24351.t1,18.64050252,-2.308123782,0.308887894,-5.578597647,2.42E-08,3.82E-07,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g21467.t1a,183.8100062,-2.312888817,0.182225128,-9.482371235,2.49E-21,7.29E-20,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g20701.t1,32.34068894,-2.320038919,0.13768729,-12.60157291,2.07E-36,9.53E-35,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___TS.g31593.t1,45.97161678,-2.324270953,0.179687164,-9.679647747,3.68E-22,1.11E-20,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___TS.g14968.t1,26.09240806,-2.324605864,0.327469391,-5.312384645,1.08E-07,1.63E-06,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g6627.t1,86.82847283,-2.334087705,0.158965315,-11.00318771,3.69E-28,1.31E-26,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___TS.g7328.t1,37.36178058,-2.337647455,0.288008122,-6.08554002,1.16E-09,2.01E-08,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g13328.t1,89.2499336,-2.338479817,0.317142074,-5.529122316,3.22E-08,5.04E-07,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g2711.t1,135.6040894,-2.340868737,0.199663183,-8.794341591,1.44E-18,3.74E-17,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g3007.t2,326.8116112,-2.34866694,0.108094475,-16.31632363,7.56E-60,7.14E-58,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g6274.t1,82.7226899,-2.354691561,0.194313046,-9.107618329,8.42E-20,2.31E-18,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___TS.g25528.t1,33.1024614,-2.35487765,0.187638895,-9.432560085,4.00E-21,1.16E-19,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g6394.t1,55.4130929,-2.3586892,0.157614281,-11.25359131,2.22E-29,8.22E-28,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___TS.8513_t,35.43869992,-2.359236076,0.188614969,-9.406854554,5.11E-21,1.47E-19,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g16759.t1,13.31335961,-2.376064692,0.276269575,-6.483168439,8.98E-11,1.68E-09,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g22948.t1,34.50778947,-2.379439074,0.147430424,-12.17168425,4.40E-34,1.89E-32,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g6399.t1,73.9732328,-2.383756383,0.113462585,-15.85363043,1.33E-56,1.12E-54,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g12745.t1,1143.589597,-2.397448758,0.296645598,-6.10993815,9.97E-10,1.73E-08,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g29409.t1,36.36452065,-2.403696872,0.262058788,-6.940177002,3.92E-12,7.86E-11,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g25038.t1,45.77935927,-2.414583282,0.123671904,-14.79415064,1.60E-49,1.07E-47,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g26093.t1,26.9131509,-2.424151097,0.222884251,-8.251765597,1.56E-16,3.79E-15,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___TS.g21596.t1,67.39266549,-2.4295457,0.111791187,-16.50025594,3.65E-61,3.65E-59,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g15485.t1,40.03768191,-2.43154987,0.170028817,-10.8604377,1.78E-27,6.21E-26,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g4725.t1,26.33259841,-2.43632764,0.189707606,-9.759045403,1.69E-22,5.15E-21,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g15748.t1,31.51037617,-2.448817667,0.201768867,-9.23757561,2.52E-20,7.05E-19,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___TS.g11752.t1,27.92247514,-2.450266905,0.149908098,-12.44298625,1.53E-35,6.80E-34,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___TS.g17168.t1,26.2082857,-2.459959008,0.213990331,-8.762061794,1.92E-18,4.95E-17,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___TS.g26006.t2,273.6552337,-2.468711097,0.145669247,-12.9316835,2.98E-38,1.46E-36,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g20242.t1,26.76623854,-2.468756003,0.2072644,-9.088842579,1.00E-19,2.73E-18,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g7317.t1,13.73729338,-2.471795013,0.234736032,-8.038103457,9.12E-16,2.15E-14,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g6565.t1,105.3461195,-2.474315934,0.182356408,-10.36077348,3.74E-25,1.24E-23,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g24026.t1,30.80910851,-2.482181692,0.203834436,-9.307648038,1.31E-20,3.71E-19,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___TS.g15403.t1,44.8929749,-2.492646462,0.230843027,-8.263987812,1.41E-16,3.43E-15,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g17386.t1,48.55423037,-2.509598535,0.140918843,-13.65776214,1.81E-42,9.86E-41,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___TS.g28751.t1,591.5039368,-2.52267091,0.14803073,-13.08990647,3.76E-39,1.86E-37,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g24952.t1,78.81051685,-2.523362609,0.184436701,-10.50983942,7.78E-26,2.61E-24,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g6012.t1,35.45822932,-2.526943238,0.153298485,-12.66797083,8.90E-37,4.15E-35,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___TS.g21458.t1,29.25739934,-2.541192898,0.237093267,-8.250889701,1.57E-16,3.81E-15,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g28619.t1,28.26891766,-2.555431822,0.190734453,-10.33095643,5.10E-25,1.70E-23,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___TS.g19533.t2,38.45094169,-2.555559698,0.184149508,-10.70107229,1.01E-26,3.45E-25,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___TS.g11492.t1a,141.7012934,-2.555648015,0.428898327,-4.594761489,4.33E-06,5.70E-05,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g17242.t1,27.82329492,-2.558305641,0.185358669,-10.64607959,1.82E-26,6.19E-25,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___TS.g29896.t1,146.1555795,-2.570250425,0.397002434,-5.000694597,5.71E-07,8.14E-06,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g15408.t1,533.2267942,-2.579240885,0.259577651,-7.682781522,1.56E-14,3.50E-13,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g16315.t1,24.98779046,-2.583095949,0.262114724,-7.623125536,2.48E-14,5.48E-13,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g16426.t1,52.31708062,-2.600790561,0.166526982,-12.10511374,9.92E-34,4.20E-32,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g26610.t1,631.6810617,-2.602543616,0.151650653,-13.30413731,2.19E-40,1.13E-38,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g10090.t1,234.1161429,-2.604915378,0.582459171,-3.46797334,0.000524399,0.005415847,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g6488.t1,16.16147214,-2.608254558,0.254986038,-7.934913125,2.11E-15,4.91E-14,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g14337.t1,173.6702954,-2.610400089,0.278293349,-7.27806681,3.39E-13,7.10E-12,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g5977.t1,60.86561659,-2.611872685,0.101466466,-19.97615829,8.88E-89,1.82E-86,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___TS.g2949.t1,48.72831146,-2.617345532,0.175802959,-11.5605735,6.53E-31,2.52E-29,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g703.t1,218.5614209,-2.623086202,0.178222599,-11.43583203,2.77E-30,1.05E-28,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g23829.t2,27.07897237,-2.628912881,0.268221021,-7.620395931,2.53E-14,5.59E-13,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g14249.t1,20.00858447,-2.630386004,0.342827935,-5.966326817,2.43E-09,4.11E-08,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g14815.t1,17.12126298,-2.638456483,0.216063476,-9.504123589,2.02E-21,5.93E-20,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g17373.t1,53.31533079,-2.642896229,0.201868183,-10.19444319,2.10E-24,6.91E-23,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g689.t1,90.92648862,-2.64381822,0.137293757,-14.99598937,7.80E-51,5.44E-49,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g9641.t1,22.2686808,-2.643895313,0.16496806,-12.48079665,9.50E-36,4.27E-34,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___TS.g13319.t1,19.26198888,-2.64730297,0.199877024,-10.3180467,5.84E-25,1.94E-23,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g16071.t1,18.52000814,-2.653114746,0.196670433,-10.51582697,7.30E-26,2.46E-24,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g14198.t1,41.21813522,-2.660327381,0.276920172,-7.494451806,6.66E-14,1.45E-12,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g23221.t1,176.5662859,-2.674119535,0.089194609,-23.4224585,2.52E-121,1.21E-118,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g16785.t1,76.41977179,-2.679967041,0.127926542,-16.37662138,2.81E-60,2.76E-58,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g18677.t1,46.92344848,-2.693313921,0.726699173,-2.901271255,0.00371652,0.033668414,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g7523.t1,19.28900022,-2.704211757,0.35873395,-5.907579295,3.47E-09,5.83E-08,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g14404.t1,136.7846477,-2.72895572,0.143062717,-14.98638681,9.01E-51,6.23E-49,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g14822.t1,49.00637896,-2.747157263,0.175465441,-12.32262459,6.84E-35,3.01E-33,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___TS.g27199.t1,31.16293742,-2.749377271,0.216181092,-10.01204476,1.35E-23,4.35E-22,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g10727.t1,167.8771314,-2.756019594,0.30947661,-7.015254213,2.30E-12,4.66E-11,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___TS.g17632.t1,13.65495211,-2.761019812,0.22470015,-9.684271741,3.52E-22,1.06E-20,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g16216.t1,37.74442232,-2.761402398,0.164067844,-13.26548725,3.67E-40,1.87E-38,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___TS.g26138.t1,70.55369089,-2.797954533,0.192152295,-11.51686496,1.08E-30,4.15E-29,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g14388.t1,31.75227036,-2.802988716,0.146550185,-15.13492606,9.53E-52,6.91E-50,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g26156.t1,35.46750112,-2.817950163,0.244471915,-9.133923048,6.61E-20,1.82E-18,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g18474.t1,84.54111581,-2.818267262,0.13324018,-16.7614961,4.67E-63,4.94E-61,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___TS.g8166.t1,59.44502063,-2.82908243,0.138930817,-16.1527872,1.09E-58,9.79E-57,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g13892.t1,38.19824155,-2.85059048,0.213686232,-10.60259224,2.90E-26,9.83E-25,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g24028.t1,22.68181899,-2.861223693,0.266425425,-8.543708575,1.30E-17,3.28E-16,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g20516.t1,20.24487645,-2.870773288,0.26277318,-8.698797903,3.35E-18,8.58E-17,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g13402.t1,22.7853926,-2.878696395,0.330184164,-6.946831938,3.74E-12,7.51E-11,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g6364.t1,38.47070981,-2.884398136,0.162274788,-14.17001163,1.40E-45,8.35E-44,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g12298.t1,77.16062249,-2.885825744,0.419125721,-5.48967321,4.03E-08,6.27E-07,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g20501.t1,76.82524736,-2.890553555,0.189615929,-12.15926881,5.12E-34,2.19E-32,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___TS.g27514.t1,127.8172615,-2.91279323,0.115917019,-20.08187194,1.06E-89,2.30E-87,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g15257.t1,153.9204595,-2.913594407,0.259045163,-8.989289269,2.49E-19,6.71E-18,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g3069.t1,104.732909,-2.918225618,0.10113822,-23.07004343,9.26E-118,4.22E-115,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___TS.g21980.t1,39.81204045,-2.930556813,0.27444853,-8.546572705,1.27E-17,3.21E-16,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g22827.t1,29.60979819,-2.936391789,0.208127728,-11.29801064,1.34E-29,4.99E-28,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g20499.t1,324.5314108,-2.944291239,0.152263099,-15.49507898,3.75E-54,2.95E-52,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___TS.g30729.t1,28.94886177,-2.945203105,0.14954662,-15.7826409,4.10E-56,3.40E-54,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g9266.t1,46.24169946,-2.946776653,0.15584891,-15.15451182,7.07E-52,5.20E-50,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g23014.t1,40.25430143,-2.97233669,0.213656692,-11.17387978,5.47E-29,2.00E-27,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g26084.t1,24.14916844,-2.975112835,0.242086495,-9.873125461,5.44E-23,1.71E-21,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g5539.t1,20.91460167,-2.975428211,0.424324362,-5.633581107,1.77E-08,2.82E-07,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g8940.t1,66.39377871,-2.985771553,0.198516541,-12.09374815,1.14E-33,4.81E-32,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g11007.t1,16.34961268,-2.986954624,0.206077105,-11.65579323,2.14E-31,8.51E-30,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___TS.g21212.t1,193.4283872,-2.987499127,0.107691091,-22.30952063,2.99E-110,1.13E-107,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g24986.t2,44.8211247,-2.992649187,0.220494932,-10.91946495,9.30E-28,3.27E-26,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g7582.t1,31.766958,-2.999775916,0.183699285,-13.14546987,1.81E-39,9.07E-38,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g29820.t1,18.39296316,-3.005795349,0.316161378,-7.65695311,1.90E-14,4.25E-13,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g24483.t1,279.6407784,-3.009666614,0.152498339,-15.89987224,6.35E-57,5.43E-55,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___TS.g16179.t1,110.5114796,-3.014096849,0.192252491,-12.63512549,1.35E-36,6.26E-35,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g29832.t1,191.0451057,-3.046815456,0.335973696,-7.327516963,2.34E-13,4.95E-12,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g19880.t1,84.06754572,-3.079512064,0.446842053,-5.582620408,2.37E-08,3.74E-07,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g12785.t1,105.9216966,-3.087020273,0.16873422,-14.82839567,9.60E-50,6.51E-48,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g15699.t1,107.0822969,-3.091922395,0.16536901,-15.15979257,6.53E-52,4.81E-50,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g19997.t1b,32.39031602,-3.098852039,0.175417446,-14.33089806,1.40E-46,8.60E-45,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g15398.t1c,58.15789531,-3.145912999,0.191281684,-13.38837284,7.07E-41,3.68E-39,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___TS.g23278.t1,40.15090671,-3.153781167,0.163168041,-15.74339342,7.62E-56,6.24E-54,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___TS.g24712.t1,35.45620515,-3.170616551,0.166043657,-15.5721338,1.13E-54,9.01E-53,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g28607.t1,29.34687531,-3.200619128,0.140018102,-18.68084614,7.09E-78,1.10E-75,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___TS.g5999.t1,17.97114572,-3.21178945,0.226413977,-11.60187628,4.03E-31,1.58E-29,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g3131.t1,46.52341099,-3.236421559,0.149708514,-17.71081009,3.46E-70,4.36E-68,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___TS.g16233.t1,107.2246339,-3.244137213,0.136220207,-19.5211472,7.26E-85,1.33E-82,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g26394.t1,282.2280664,-3.264978356,0.193201297,-13.87162452,9.41E-44,5.34E-42,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.11672_t,952.8369664,-3.265797918,0.180661677,-14.83898222,8.20E-50,5.58E-48,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g6379.t1,18.54591906,-3.269592472,0.21951411,-12.22987428,2.15E-34,9.33E-33,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g15988.t1,43.47647549,-3.288855599,0.272643681,-9.917314395,3.50E-23,1.11E-21,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g6334.t1,607.3180932,-3.305220835,0.16898767,-16.09737764,2.66E-58,2.38E-56,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g4186.t1b,22.083146,-3.322682719,0.246666555,-11.09887076,1.27E-28,4.59E-27,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g29370.t1,43.2088538,-3.324755797,0.199042488,-13.76486658,4.15E-43,2.30E-41,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g20290.t1,16.51152455,-3.326553335,0.254666285,-10.76542519,5.01E-27,1.73E-25,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g30997.t1,210.3091089,-3.410369034,0.220858363,-12.79284377,1.80E-37,8.59E-36,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___TS.g15948.t1,42.33345918,-3.413416415,0.484457562,-5.838393564,5.27E-09,8.75E-08,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g10086.t1,42.06291116,-3.447527498,0.480201434,-5.961175443,2.50E-09,4.24E-08,Down.Group3_v_Group6
Pocillopora_acuta_KBHIv2___RNAseq.g21880.t1,17.0526905,-3.449335998,0.315703367,-9.072990007,1.16E-19,3.15E-18,Down.Group3_v_Group6
